date,open,close,high,low,volume
2021-09-29,14202.4,14079.02,14235.88,14020.56,412588024.0
2021-09-30,14124.08,14309.01,14337.5,14124.08,352613793.0
2021-10-08,14457.94,14414.16,14489.33,14348.98,401478900.0
2021-10-11,14440.82,14367.6,14484.39,14338.47,373827654.0
2021-10-12,14335.54,14135.38,14335.54,14006.65,393850895.0
2021-10-13,14140.42,14353.08,14358.5,14112.91,339658920.0
2021-10-14,14350.63,14341.38,14399.92,14293.53,341200294.0
2021-10-15,14294.18,14415.99,14440.58,14232.03,383655008.0
2021-10-18,14393.18,14350.02,14393.18,14218.61,361564199.0
2021-10-19,14352.93,14499.77,14504.24,14352.93,358298685.0
2021-10-20,14500.46,14452.25,14552.57,14431.63,378117576.0
2021-10-21,14466.42,14444.86,14501.45,14348.12,372311279.0
2021-10-22,14467.37,14492.82,14582.79,14454.86,382262504.0
2021-10-25,14491.35,14596.72,14599.0,14452.88,362803313.0
2021-10-26,14658.99,14552.82,14682.43,14531.48,386830497.0
2021-10-27,14510.45,14393.51,14510.45,14348.05,398325128.0
2021-10-28,14350.91,14244.82,14407.66,14188.29,391846982.0
2021-10-29,14242.68,14451.38,14457.44,14199.59,380014383.0
2021-11-01,14393.58,14476.53,14569.23,14344.48,409694011.0
2021-11-02,14476.9,14377.27,14558.36,14248.0,443834167.0
2021-11-03,14365.21,14367.78,14458.62,14287.34,360786565.0
2021-11-04,14440.22,14555.27,14557.94,14420.14,384931830.0
2021-11-05,14536.6,14462.62,14623.48,14462.59,445734089.0
2021-11-08,14451.59,14508.86,14532.72,14400.84,401022965.0
2021-11-09,14538.62,14571.93,14581.42,14463.77,388860385.0
2021-11-10,14521.72,14515.88,14536.63,14302.8,426612098.0
2021-11-11,14497.98,14699.74,14708.12,14479.37,453880792.0
2021-11-12,14708.6,14705.37,14732.35,14646.49,448411964.0
2021-11-15,14724.34,14636.39,14732.05,14578.23,465602016.0
2021-11-16,14626.87,14613.97,14736.37,14597.04,458179339.0
2021-11-17,14646.66,14711.18,14711.18,14596.89,437931667.0
2021-11-18,14685.79,14579.17,14685.79,14555.22,479263932.0
2021-11-19,14569.93,14752.49,14761.53,14552.67,461993854.0
2021-11-22,14778.58,14960.66,14961.79,14776.04,477183999.0
2021-11-23,14929.24,14905.13,14954.85,14874.43,480711645.0
2021-11-24,14908.97,14887.6,14942.96,14864.89,477783590.0
2021-11-25,14884.85,14827.95,14897.18,14819.68,446980497.0
2021-11-26,14802.02,14777.17,14862.93,14745.59,441289630.0
2021-11-29,14635.48,14810.2,14825.43,14633.06,435390977.0
2021-11-30,14854.52,14795.73,14870.23,14712.82,473012832.0
2021-12-01,14794.37,14794.25,14824.81,14724.72,460441181.0
2021-12-02,14769.69,14765.56,14834.79,14740.24,478637879.0
2021-12-03,14772.67,14892.05,14892.05,14767.45,433966983.0
2021-12-06,14872.55,14752.96,14942.24,14742.1,467776998.0
2021-12-07,14845.02,14697.17,14861.38,14602.73,450142170.0
2021-12-08,14748.65,14964.46,14964.46,14733.89,408102745.0
2021-12-09,14965.44,15147.87,15193.68,14957.34,470547554.0
2021-12-10,15044.68,15111.56,15148.78,15026.37,453860026.0
2021-12-13,15166.16,15212.49,15288.65,15151.8,475162325.0
2021-12-14,15171.05,15136.78,15185.25,15109.06,461568426.0
2021-12-15,15112.18,15026.21,15187.26,15012.75,475018502.0
2021-12-16,15047.47,15112.81,15112.81,14977.45,474491508.0
2021-12-17,15075.23,14867.55,15075.23,14867.25,504183204.0
2021-12-20,14818.42,14569.18,14902.13,14551.36,504639909.0
2021-12-21,14559.72,14688.98,14702.38,14547.6,480362783.0
2021-12-22,14723.41,14791.33,14813.04,14709.4,531632653.0
2021-12-23,14818.99,14863.93,14878.95,14790.45,492400676.0
2021-12-24,14872.42,14710.33,14887.46,14674.14,507365222.0
2021-12-27,14704.29,14715.65,14802.35,14652.42,436106669.0
2021-12-28,14736.73,14837.87,14841.88,14696.45,432157118.0
2021-12-29,14828.19,14653.82,14828.19,14645.2,424280068.0
2021-12-30,14652.08,14796.23,14846.82,14652.08,455430806.0
2021-12-31,14842.07,14857.35,14871.98,14797.11,468675226.0
2022-01-04,14935.23,14791.31,14941.19,14681.71,570546865.0
2022-01-05,14752.08,14525.76,14767.22,14469.37,583832784.0
2022-01-06,14432.46,14429.51,14497.77,14298.48,513516007.0
2022-01-07,14449.54,14343.65,14495.67,14331.98,561849848.0
2022-01-10,14304.86,14406.97,14430.09,14194.35,463125105.0
2022-01-11,14402.22,14223.35,14433.56,14201.9,475474032.0
2022-01-12,14316.53,14421.2,14426.12,14293.41,466111365.0
2022-01-13,14440.98,14138.34,14440.98,14138.34,495139094.0
2022-01-14,14054.67,14150.57,14219.44,14039.87,506382268.0
2022-01-17,14163.0,14363.57,14374.47,14159.27,505321980.0
2022-01-18,14365.19,14391.39,14444.54,14285.63,548870207.0
2022-01-19,14376.36,14207.19,14413.38,14120.24,483398527.0
2022-01-20,14188.51,14198.3,14312.0,14149.5,517115385.0
2022-01-21,14144.22,14029.55,14181.62,13991.64,438784152.0
2022-01-24,13941.9,14081.8,14133.04,13918.99,371844184.0
2022-01-25,14018.93,13683.89,14091.88,13682.72,446105457.0
2022-01-26,13742.03,13780.3,13820.94,13580.4,351288315.0
2022-01-27,13756.87,13398.84,13773.5,13395.36,373194453.0
2022-01-28,13515.47,13328.06,13553.22,13227.83,358892927.0
2022-02-07,13558.94,13456.65,13632.45,13412.2,371634394.0
2022-02-08,13432.08,13325.41,13432.33,13051.8,394133103.0
2022-02-09,13321.81,13531.31,13541.87,13283.2,430442323.0
2022-02-10,13537.31,13432.07,13537.31,13339.5,408941572.0
2022-02-11,13360.4,13224.38,13452.72,13206.63,441761801.0
2022-02-14,13140.35,13123.21,13280.08,13049.45,391449471.0
2022-02-15,13143.1,13345.63,13346.67,13138.44,371391608.0
2022-02-16,13403.64,13376.36,13446.06,13339.8,375308775.0
2022-02-17,13360.46,13422.9,13490.86,13322.69,429285613.0
2022-02-18,13334.9,13459.68,13460.21,13316.47,388370497.0
2022-02-21,13464.85,13471.16,13503.09,13404.73,448012142.0
2022-02-22,13384.03,13297.11,13384.03,13216.63,456917841.0
2022-02-23,13319.87,13549.99,13553.27,13319.87,454061013.0
2022-02-24,13459.01,13252.24,13538.71,13093.97,629045621.0
2022-02-25,13383.24,13412.92,13540.99,13383.24,434650891.0
2022-02-28,13397.93,13455.73,13457.61,13279.32,397940260.0
2022-03-01,13493.28,13488.64,13517.25,13393.85,399261092.0
2022-03-02,13412.9,13346.96,13412.9,13267.55,400429912.0
2022-03-03,13397.97,13201.82,13407.04,13187.74,451125702.0
2022-03-04,13089.42,13020.46,13204.24,12972.24,448266776.0
2022-03-07,12930.73,12573.43,12930.73,12523.45,430338499.0
2022-03-08,12594.6,12244.5,12653.46,12178.18,485660820.0
2022-03-09,12282.15,12107.17,12337.77,11598.39,521187995.0
2022-03-10,12421.76,12370.95,12486.91,12331.51,457351733.0
2022-03-11,12181.48,12447.37,12464.5,12043.38,446429139.0
2022-03-14,12315.77,12063.63,12389.41,12063.63,410957922.0
2022-03-15,11948.63,11537.24,12086.04,11537.24,491133199.0
2022-03-16,11765.31,12000.96,12034.46,11331.23,510653177.0
2022-03-17,12228.84,12289.97,12497.86,12218.17,530552561.0
2022-03-18,12222.22,12328.65,12368.59,12141.75,452016282.0
2022-03-21,12385.87,12379.64,12469.98,12257.67,472491318.0
2022-03-22,12350.73,12318.78,12410.47,12269.17,464501508.0
2022-03-23,12373.51,12408.65,12436.21,12291.37,450677512.0
2022-03-24,12339.14,12305.5,12384.78,12188.58,440692827.0
2022-03-25,12315.35,12072.73,12330.95,12072.73,437184680.0
2022-03-28,11969.0,11949.94,12053.2,11835.33,423332988.0
2022-03-29,11983.54,11895.08,12050.85,11857.37,425132253.0
2022-03-30,11969.36,12263.8,12263.8,11961.06,450967898.0
2022-03-31,12208.99,12118.25,12220.06,12090.29,498906066.0
2022-04-01,12040.01,12227.93,12275.08,12009.21,470576213.0
2022-04-06,12220.78,12172.91,12238.02,12091.98,484429217.0
2022-04-07,12101.37,11972.02,12205.1,11971.33,478578704.0
2022-04-08,11988.05,11959.27,12001.59,11799.02,462484667.0
2022-04-11,11876.18,11520.21,11876.18,11482.73,463261840.0
2022-04-12,11523.28,11756.38,11756.38,11439.59,449765611.0
2022-04-13,11669.08,11568.17,11744.25,11568.17,438713002.0
2022-04-14,11662.59,11714.62,11787.12,11587.87,406771251.0
2022-04-15,11626.05,11648.57,11737.79,11552.78,438335829.0
2022-04-18,11557.52,11691.47,11710.84,11459.84,364605683.0
2022-04-19,11691.76,11633.32,11771.55,11584.24,357166481.0
2022-04-20,11619.74,11392.23,11641.45,11360.08,399133477.0
2022-04-21,11328.71,11084.28,11429.78,11038.38,429251535.0
2022-04-22,11016.68,11051.7,11151.66,10896.92,372203851.0
2022-04-25,10840.36,10379.28,10866.64,10379.06,457612443.0
2022-04-26,10401.99,10206.64,10548.96,10181.17,433566387.0
2022-04-27,10090.98,10652.9,10652.93,10087.53,476208436.0
2022-04-28,10607.79,10628.92,10743.17,10498.66,408975483.0
2022-04-29,10719.45,11021.44,11029.94,10631.14,464934270.0
2022-05-05,10928.68,11046.38,11146.02,10897.26,409979608.0
2022-05-06,10775.31,10809.88,10913.69,10748.87,375395433.0
2022-05-09,10743.03,10765.63,10867.61,10698.67,339109143.0
2022-05-10,10601.4,10912.74,10938.58,10560.78,411328211.0
2022-05-11,10921.03,11109.48,11334.76,10917.1,506951048.0
2022-05-12,11029.34,11094.87,11173.02,11006.32,404425813.0
2022-05-13,11167.59,11159.79,11204.55,11044.46,384838062.0
2022-05-16,11251.27,11093.37,11296.0,11067.06,408409471.0
2022-05-17,11095.4,11230.16,11230.74,11059.83,387156788.0
2022-05-18,11249.28,11208.08,11300.22,11151.22,393883576.0
2022-05-19,11035.96,11250.06,11250.06,11019.08,414314099.0
2022-05-20,11311.81,11454.53,11454.53,11292.14,446303249.0
2022-05-23,11468.81,11447.95,11475.18,11343.21,420200659.0
2022-05-24,11429.93,11065.92,11429.93,11065.92,488680892.0
2022-05-25,11062.63,11143.18,11143.97,11009.73,374752912.0
2022-05-26,11149.31,11206.82,11276.2,10984.75,400141811.0
2022-05-27,11290.0,11193.59,11379.93,11126.75,397628667.0
2022-05-30,11248.51,11310.28,11327.05,11185.95,374347581.0
2022-05-31,11313.41,11527.62,11543.18,11241.03,420569051.0
2022-06-01,11507.49,11551.27,11592.47,11467.86,407924439.0
2022-06-02,11492.97,11628.31,11637.53,11470.89,406158051.0
2022-06-06,11636.68,11938.12,11941.17,11602.4,461702057.0
2022-06-07,11937.28,11935.57,12004.58,11857.45,454574893.0
2022-06-08,11947.75,12033.26,12040.35,11815.29,476121212.0
2022-06-09,12002.81,11810.58,12006.02,11761.21,431076830.0
2022-06-10,11733.35,12035.15,12039.47,11724.24,440546769.0
2022-06-13,11922.56,11999.31,12056.53,11881.08,463249991.0
2022-06-14,11854.17,12023.79,12028.14,11644.35,487599958.0
2022-06-15,12052.74,12137.76,12356.31,12038.8,560954014.0
2022-06-16,12146.85,12150.96,12274.18,12101.49,488078232.0
2022-06-17,12045.84,12331.14,12355.34,12036.27,464360786.0
2022-06-20,12405.12,12487.13,12587.95,12372.07,475333978.0
2022-06-21,12477.73,12423.86,12542.72,12299.95,490276081.0
2022-06-22,12437.69,12246.55,12445.16,12240.78,438776894.0
2022-06-23,12273.38,12514.73,12514.73,12177.26,471908900.0
2022-06-24,12553.56,12686.03,12690.54,12516.71,501254049.0
2022-06-27,12742.55,12825.57,12911.24,12742.55,514242619.0
2022-06-28,12823.65,12982.69,13001.54,12718.25,535029551.0
2022-06-29,12930.43,12696.5,12998.63,12682.93,578819363.0
2022-06-30,12710.25,12896.2,12970.65,12710.25,502894731.0
2022-07-01,12899.47,12860.36,12941.06,12805.73,455783515.0
2022-07-04,12813.49,13026.25,13026.25,12751.08,458436528.0
2022-07-05,13057.24,12973.11,13121.39,12798.01,493969472.0
2022-07-06,12935.42,12811.33,12997.41,12700.48,451141927.0
2022-07-07,12826.09,12935.85,12962.99,12732.7,453546935.0
2022-07-08,12998.56,12857.13,13034.46,12848.63,464011816.0
2022-07-11,12798.42,12617.23,12798.42,12514.98,451243337.0
2022-07-12,12616.84,12439.27,12657.49,12396.91,444283747.0
2022-07-13,12441.72,12508.89,12562.95,12323.2,445105517.0
2022-07-14,12479.22,12602.78,12695.2,12452.13,469480639.0
2022-07-15,12557.15,12411.01,12687.67,12411.01,505839026.0
2022-07-18,12456.22,12532.65,12559.07,12304.12,473232609.0
2022-07-19,12524.51,12494.77,12569.95,12402.11,485702640.0
2022-07-20,12551.43,12573.12,12625.63,12518.42,460614590.0
2022-07-21,12543.58,12455.19,12601.0,12455.19,486417366.0
2022-07-22,12501.34,12394.02,12553.27,12289.2,464840150.0
2022-07-25,12386.55,12291.59,12414.07,12251.08,433572939.0
2022-07-26,12308.74,12408.56,12453.11,12266.84,423353036.0
2022-07-27,12383.05,12399.69,12439.22,12331.7,443864105.0
2022-07-28,12467.76,12428.72,12550.9,12407.07,504869927.0
2022-07-29,12439.41,12266.92,12460.19,12245.21,485462578.0
2022-08-01,12243.33,12413.87,12420.23,12158.85,454766236.0
2022-08-02,12260.45,12120.02,12273.37,12008.17,596422298.0
2022-08-03,12148.24,11982.26,12294.88,11946.46,525849018.0
2022-08-04,12055.35,12065.22,12103.38,11926.51,428255877.0
2022-08-05,12088.65,12269.21,12275.96,12051.4,454849809.0
2022-08-08,12239.87,12302.15,12304.23,12219.02,424214874.0
2022-08-09,12277.44,12331.09,12333.38,12235.83,425183711.0
2022-08-10,12302.57,12223.51,12347.15,12166.23,427925375.0
2022-08-11,12287.8,12474.03,12475.17,12231.08,488906602.0
2022-08-12,12453.4,12419.39,12493.78,12417.49,490390438.0
2022-08-15,12392.5,12460.22,12531.77,12386.16,457298528.0
2022-08-16,12470.65,12470.11,12553.69,12441.96,490212239.0
2022-08-17,12481.71,12595.46,12611.49,12391.45,511868514.0
2022-08-18,12557.34,12517.32,12576.62,12496.79,502579425.0
2022-08-19,12504.48,12358.55,12521.76,12358.55,518742439.0
2022-08-22,12320.88,12505.68,12509.91,12291.82,463803681.0
2022-08-23,12481.24,12455.15,12525.01,12405.58,460671129.0
2022-08-24,12484.44,12096.39,12491.17,12082.44,542031759.0
2022-08-25,12130.76,12104.03,12159.8,11949.76,468367750.0
2022-08-26,12142.05,12059.71,12210.01,12039.74,423200607.0
2022-08-29,11911.17,12018.16,12044.52,11890.49,395382392.0
2022-08-30,12013.92,11970.79,12039.19,11905.0,409453173.0
2022-08-31,11909.31,11815.79,11968.46,11743.69,459835903.0
2022-09-01,11789.82,11712.39,11888.06,11696.58,393197405.0
2022-09-02,11753.6,11702.39,11765.01,11644.03,371281614.0
2022-09-05,11667.05,11678.69,11714.41,11597.73,365345250.0
2022-09-06,11702.17,11799.81,11802.71,11624.82,402594159.0
2022-09-07,11743.47,11849.08,11894.56,11724.28,417413878.0
2022-09-08,11858.53,11746.92,11865.97,11739.57,395047991.0
2022-09-09,11780.82,11877.79,11885.46,11750.44,375617629.0
2022-09-13,11936.58,11923.47,11966.17,11874.19,365038769.0
2022-09-14,11751.11,11774.78,11841.18,11703.76,355327916.0
2022-09-15,11823.8,11526.96,11832.46,11427.51,443030060.0
2022-09-16,11492.69,11261.5,11509.98,11261.5,392660433.0
2022-09-19,11241.78,11207.04,11318.01,11149.98,329594959.0
2022-09-20,11274.86,11283.92,11364.16,11229.91,320491738.0
2022-09-21,11245.84,11208.51,11259.31,11117.37,333907929.0
2022-09-22,11122.11,11114.43,11241.12,11094.74,321627173.0
2022-09-23,11105.76,11006.41,11146.79,10899.59,340925085.0
2022-09-26,10921.64,10962.56,11141.59,10908.96,327208261.0
2022-09-27,10999.1,11175.12,11175.12,10959.82,320916907.0
2022-09-28,11136.18,10899.7,11136.18,10899.7,323972352.0
2022-09-29,11023.83,10919.44,11045.98,10864.49,314504672.0
2022-09-30,10925.01,10778.61,10962.22,10777.91,283223132.0
2022-10-10,10788.69,10522.12,10801.34,10500.77,298150773.0
2022-10-11,10555.06,10577.81,10617.92,10487.66,277287498.0
2022-10-12,10568.01,10838.48,10838.63,10402.06,347135440.0
2022-10-13,10762.67,10817.67,10923.92,10737.3,352459169.0
2022-10-14,10914.18,11121.72,11177.23,10890.19,390341470.0
2022-10-17,11059.23,11162.26,11173.39,11041.58,382488133.0
2022-10-18,11223.15,11187.7,11270.48,11135.47,388144933.0
2022-10-19,11154.13,11027.24,11197.15,11027.24,365583539.0
2022-10-20,10948.43,10965.33,11126.16,10832.09,375346701.0
2022-10-21,10955.84,10918.97,11000.39,10875.18,343830151.0
2022-10-24,10908.74,10694.61,11043.03,10635.35,407224612.0
2022-10-25,10644.67,10639.82,10760.67,10510.91,391931260.0
2022-10-26,10664.43,10818.33,10928.45,10657.02,438412943.0
2022-10-27,10843.34,10750.14,10886.1,10750.14,426569080.0
2022-10-28,10659.7,10401.84,10698.69,10368.91,440106690.0
2022-10-31,10304.2,10397.04,10518.39,10301.71,395020256.0
2022-11-01,10420.95,10734.25,10734.25,10395.56,424965410.0
2022-11-02,10704.25,10877.51,10951.45,10687.21,466416166.0
2022-11-03,10766.22,10840.06,10877.74,10754.29,400924659.0
2022-11-04,10848.3,11187.43,11226.21,10848.3,466117158.0
2022-11-07,11184.16,11207.73,11272.8,11127.25,455136444.0
2022-11-08,11202.44,11142.93,11212.54,11055.08,399511530.0
2022-11-09,11149.37,11055.29,11185.51,11049.33,393693811.0
2022-11-10,10964.94,10908.55,10979.71,10848.48,426394700.0
2022-11-11,11217.11,11139.77,11272.16,11085.93,598274247.0
2022-11-14,11177.07,11113.46,11260.86,11067.89,518247742.0
2022-11-15,11100.23,11351.33,11351.33,11069.15,503671259.0
2022-11-16,11336.07,11235.56,11385.87,11220.33,466187381.0
2022-11-17,11199.62,11221.45,11221.45,11077.6,438822708.0
2022-11-18,11229.11,11180.43,11310.22,11171.19,492221658.0
2022-11-21,11086.69,11134.47,11137.63,11014.96,420524479.0
2022-11-22,11113.32,11002.93,11152.0,10960.88,433756297.0
2022-11-23,10971.0,10972.81,11025.48,10842.59,405799674.0
2022-11-24,11019.47,10956.68,11061.36,10927.85,376262826.0
2022-11-25,10928.15,10904.27,10962.14,10881.08,368960495.0
2022-11-28,10708.56,10829.08,10833.27,10657.89,375381583.0
2022-11-29,10891.72,11089.01,11112.73,10888.54,469714685.0
2022-11-30,11071.31,11108.5,11140.5,11044.03,477400249.0
2022-12-01,11282.46,11264.16,11350.48,11262.81,494705772.0
2022-12-02,11238.44,11219.79,11312.32,11206.78,428852017.0
2022-12-05,11292.34,11323.35,11338.86,11250.62,489374883.0
2022-12-06,11278.48,11398.82,11465.41,11264.47,455796410.0
2022-12-07,11365.98,11418.76,11504.39,11358.68,445500813.0
2022-12-08,11403.19,11389.79,11429.77,11343.57,440019801.0
2022-12-09,11397.1,11501.58,11511.32,11360.15,464345892.0
2022-12-12,11453.26,11399.13,11457.09,11392.89,430329041.0
2022-12-13,11398.84,11323.7,11400.01,11312.1,409092170.0
2022-12-14,11341.96,11321.81,11375.22,11298.43,406111741.0
2022-12-15,11306.79,11358.11,11371.18,11269.61,392689173.0
2022-12-16,11289.52,11295.03,11327.27,11234.62,404009947.0
2022-12-19,11286.66,11124.7,11329.56,11083.85,400705350.0
2022-12-20,11092.86,10949.12,11092.86,10908.53,328218210.0
2022-12-21,10966.31,10912.09,11001.15,10872.27,315182795.0
2022-12-22,10976.57,10876.31,11034.67,10840.3,347408567.0
2022-12-23,10811.57,10849.64,10918.18,10794.14,315967227.0
2022-12-26,10858.33,10978.99,10996.64,10858.33,318664168.0
2022-12-27,11010.93,11106.5,11115.77,11000.11,347696816.0
2022-12-28,11055.06,11010.53,11061.19,10975.13,346226478.0
2022-12-29,10971.27,10996.41,11064.02,10956.95,323094665.0
2022-12-30,11046.07,11015.99,11071.93,11013.32,322540533.0
2023-01-03,11003.05,11117.13,11134.96,10921.42,397899643.0
2023-01-04,11099.15,11095.37,11149.15,11035.77,412144084.0
2023-01-05,11136.77,11332.01,11346.22,11136.77,410853816.0
2023-01-06,11327.03,11367.73,11443.45,11314.35,407144027.0
2023-01-09,11411.37,11450.15,11490.59,11408.67,360313472.0
2023-01-10,11455.6,11506.79,11526.28,11413.99,342008406.0
2023-01-11,11498.97,11439.44,11563.78,11424.25,349159804.0
2023-01-12,11470.61,11465.73,11528.93,11425.11,340072634.0
2023-01-13,11509.21,11602.3,11602.3,11489.19,331434486.0
2023-01-16,11612.36,11785.77,11886.95,11612.36,392756664.0
2023-01-17,11794.96,11800.55,11830.58,11746.76,331375770.0
2023-01-18,11813.38,11810.66,11855.44,11793.32,314382506.0
2023-01-19,11796.4,11913.26,11913.26,11763.82,326621913.0
2023-01-20,11942.15,11980.62,11997.53,11931.88,343456691.0
2023-01-30,12229.38,12097.76,12246.01,12088.24,485925549.0
2023-01-31,12076.14,12001.26,12115.45,11987.01,445449977.0
2023-02-01,12034.88,12158.19,12158.19,11984.45,498656713.0
2023-02-02,12187.55,12131.2,12208.88,12107.52,490735378.0
2023-02-03,12086.28,12054.3,12095.39,11904.28,447992474.0
2023-02-06,11957.27,11912.56,11977.24,11841.67,424219892.0
2023-02-07,11936.36,11926.88,11958.22,11864.72,440822034.0
2023-02-08,11939.86,11853.46,11957.01,11843.29,428272279.0
2023-02-09,11821.96,12048.27,12048.27,11811.98,442551618.0
2023-02-10,12031.72,11976.85,12062.16,11917.74,458163546.0
2023-02-13,11964.75,12113.61,12116.04,11952.6,466500205.0
2023-02-14,12142.83,12094.94,12143.29,12035.55,448099798.0
2023-02-15,12103.72,12064.38,12132.8,12036.23,464237085.0
2023-02-16,12064.04,11907.4,12163.97,11826.72,603109668.0
2023-02-17,11894.88,11715.77,11927.11,11713.8,452502268.0
2023-02-20,11717.68,11954.13,11956.89,11681.53,438487047.0
2023-02-21,11947.65,11968.6,12005.0,11886.24,430156398.0
2023-02-22,11892.14,11900.12,11963.21,11868.79,369593896.0
2023-02-23,11895.46,11884.3,11963.14,11829.87,382701855.0
2023-02-24,11887.77,11787.45,11889.24,11742.73,326405502.0
2023-02-27,11728.09,11701.95,11781.28,11678.8,337795673.0
2023-02-28,11745.16,11783.8,11792.68,11666.37,346662457.0
2023-03-01,11783.76,11914.32,11931.1,11751.36,415273775.0
2023-03-02,11902.17,11849.51,11929.15,11837.12,430983053.0
2023-03-03,11862.16,11851.92,11895.97,11770.34,386886331.0
2023-03-06,11850.82,11842.88,11862.37,11742.13,385843289.0
2023-03-07,11824.17,11608.58,11839.61,11606.19,408967132.0
2023-03-08,11566.57,11598.29,11617.94,11534.67,314567554.0
2023-03-09,11605.94,11579.99,11637.03,11525.23,328391194.0
2023-03-10,11513.66,11442.54,11535.54,11437.99,361217066.0
2023-03-13,11405.14,11505.02,11511.12,11396.61,363383446.0
2023-03-14,11483.65,11416.57,11486.56,11282.58,397559735.0
2023-03-15,11485.95,11413.43,11537.72,11408.19,350589630.0
2023-03-16,11336.75,11237.7,11381.73,11223.1,357606532.0
2023-03-17,11328.37,11278.05,11388.52,11245.15,405882900.0
2023-03-20,11289.96,11247.13,11342.03,11231.01,438320664.0
2023-03-21,11270.07,11427.25,11427.25,11270.07,387093061.0
2023-03-22,11459.83,11496.93,11521.42,11448.19,445982825.0
2023-03-23,11457.79,11605.29,11605.29,11442.95,437895647.0
2023-03-24,11616.46,11634.22,11648.54,11581.42,478515088.0
2023-03-27,11621.92,11647.94,11659.0,11558.38,494233913.0
2023-03-28,11637.51,11564.45,11649.15,11548.42,445698587.0
2023-03-29,11584.91,11579.91,11623.43,11538.17,413628273.0
2023-03-30,11578.33,11651.83,11656.48,11505.55,392133461.0
2023-03-31,11666.31,11726.4,11737.28,11657.57,399574951.0
2023-04-03,11751.68,11889.42,11898.76,11751.68,497684518.0
2023-04-04,11878.16,11859.48,11885.38,11792.24,508157670.0
2023-04-06,11787.35,11866.31,11874.8,11778.8,454470636.0
2023-04-07,11867.87,11967.74,11979.59,11858.5,427643908.0
2023-04-10,11987.68,11871.93,11992.32,11845.88,478246743.0
2023-04-11,11866.35,11877.15,11914.32,11819.76,422999015.0
2023-04-12,11873.26,11883.51,11912.95,11842.26,452128995.0
2023-04-13,11836.82,11739.84,11844.4,11727.89,470195676.0
2023-04-14,11760.43,11800.09,11816.68,11737.3,439773804.0
2023-04-17,11783.68,11855.48,11855.48,11781.29,423413042.0
2023-04-18,11834.77,11860.4,11891.11,11818.25,397866670.0
2023-04-19,11844.32,11760.27,11844.32,11743.85,414923105.0
2023-04-20,11751.38,11717.26,11751.38,11659.65,433953327.0
2023-04-21,11729.8,11450.43,11751.41,11450.13,479311979.0
2023-04-24,11442.38,11317.01,11452.91,11265.77,427155287.0
2023-04-25,11307.09,11149.01,11320.45,11034.18,463773505.0
2023-04-26,11101.18,11185.68,11244.04,11088.2,438565413.0
2023-04-27,11140.89,11217.0,11258.76,11128.11,415685322.0
2023-04-28,11228.46,11338.67,11340.46,11228.46,453472498.0
2023-05-04,11310.35,11273.87,11329.0,11242.12,481896827.0
2023-05-05,11260.62,11180.87,11262.33,11124.91,441892037.0
2023-05-08,11206.33,11225.77,11234.92,11158.83,439261518.0
2023-05-09,11208.74,11125.02,11265.33,11121.97,479507408.0
2023-05-10,11101.01,11140.19,11177.81,11043.36,393848082.0
2023-05-11,11158.72,11142.53,11200.91,11136.26,384549481.0
2023-05-12,11131.3,11005.64,11172.71,11004.26,367186987.0
2023-05-15,11019.7,11178.62,11178.62,10995.7,384146337.0
2023-05-16,11182.36,11099.26,11182.36,11069.44,353215293.0
2023-05-17,11084.56,11091.08,11120.97,11036.77,325935158.0
2023-05-18,11108.33,11078.28,11144.48,11024.09,371166643.0
2023-05-19,11061.75,11091.36,11145.51,11034.63,355120996.0
2023-05-22,11083.38,11127.04,11159.31,11037.21,345197485.0
2023-05-23,11124.26,11012.58,11137.63,11012.58,339330348.0
2023-05-24,10976.73,10920.33,11028.57,10920.33,345166509.0
2023-05-25,10915.12,10896.58,10954.24,10801.22,376978170.0
2023-05-26,10889.27,10909.65,10926.84,10798.65,357093537.0
2023-05-29,10942.67,10822.09,10961.79,10790.5,394727001.0
2023-05-30,10799.4,10869.55,10869.55,10697.87,397341086.0
2023-05-31,10849.81,10793.85,10849.81,10732.42,388079766.0
2023-06-01,10758.89,10835.9,10913.64,10735.51,419041309.0
2023-06-02,10875.31,10998.07,11012.55,10875.31,406446845.0
2023-06-05,10990.73,10946.08,10990.73,10903.05,375801794.0
2023-06-06,10928.51,10773.45,10933.61,10752.22,414938520.0
2023-06-07,10783.31,10708.82,10799.46,10681.48,348520501.0
2023-06-08,10710.91,10722.87,10775.34,10648.14,369611572.0
2023-06-09,10733.52,10793.93,10793.93,10697.36,408492315.0
2023-06-12,10769.02,10873.74,10914.62,10752.01,403745489.0
2023-06-13,10855.44,10955.96,10963.65,10853.57,397547211.0
2023-06-14,10976.51,10984.56,11034.18,10962.45,425611977.0
2023-06-15,11011.95,11182.94,11185.68,11011.85,430623753.0
2023-06-16,11194.55,11306.53,11316.24,11183.79,424162110.0
2023-06-19,11305.79,11274.05,11307.75,11244.42,426762540.0
2023-06-20,11260.15,11305.35,11338.15,11248.14,423830265.0
2023-06-21,11262.84,11058.63,11278.97,11058.63,415434192.0
2023-06-26,10963.62,10872.3,11002.37,10848.72,421794104.0
2023-06-27,10879.49,10978.08,10987.19,10863.66,367359544.0
2023-06-28,10947.89,10926.32,10951.41,10792.35,396002529.0
2023-06-29,10909.08,10915.5,10965.11,10880.88,378096185.0
2023-06-30,10897.42,11026.59,11067.39,10883.57,402735616.0
